record_date,batch_id,product_name,inspection_stage,inspection_score,inspection_result,deviation_severity,open_ncrs_count,capa_pending_count,capa_critical_count,capa_major_count,audit_score_pct,previous_audit_score_pct,deviation_critical_count,deviation_major_count,deviation_minor_count,audit1_name,audit1_department,audit1_date,audit1_priority,audit2_name,audit2_department,audit2_date,audit2_priority,audit3_name,audit3_department,audit3_date,audit3_priority
2026-11-05,BTC-20261105-002,Amlodipine 5mg,In-Process,94,Pass,None,2,2,1,0,99.1,98.1,1,0,4,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-05,BTC-20261105-003,Metformin 1g,In-Process,93,Pass,None,2,2,1,0,99.1,98.1,1,0,4,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-05,BTC-20261105-004,Atorvastatin 20mg,In-Process,99,Pass,Minor,2,2,1,0,99.1,98.1,1,0,4,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-05,BTC-20261105-005,Cetirizine 10mg,In-Process,94,Pass,None,2,2,1,0,99.1,98.1,1,0,4,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-06,BTC-20261106-001,Amoxicillin 500mg,In-Process,87,Fail,Critical,3,2,0,1,98.8,99.1,0,2,2,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-06,BTC-20261106-002,Atorvastatin 20mg,Final Release,100,Pass,None,3,2,0,1,98.8,99.1,0,2,2,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-06,BTC-20261106-003,Omeprazole 20mg,Final Release,97,Pass,None,3,2,0,1,98.8,99.1,0,2,2,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-06,BTC-20261106-004,Paracetamol 650mg,Final Release,99,Pass,None,3,2,0,1,98.8,99.1,0,2,2,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-06,BTC-20261106-005,Ibuprofen 400mg,In-Process,96,Pass,None,3,2,0,1,98.8,99.1,0,2,2,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-06,BTC-20261106-006,Cetirizine 10mg,In-Process,100,Pass,None,3,2,0,1,98.8,99.1,0,2,2,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-06,BTC-20261106-007,Ciprofloxacin 500mg,Final Release,96,Pass,None,3,2,0,1,98.8,99.1,0,2,2,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-06,BTC-20261106-008,Metformin 1g,Final Release,98,Pass,Minor,3,2,0,1,98.8,99.1,0,2,2,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-07,BTC-20261107-001,Paracetamol 650mg,In-Process,80,Fail,Major,3,2,1,0,98.0,98.8,1,1,0,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-07,BTC-20261107-002,Metformin 1g,Stability,97,Pass,None,3,2,1,0,98.0,98.8,1,1,0,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-07,BTC-20261107-003,Amoxicillin 500mg,In-Process,96,Pass,None,3,2,1,0,98.0,98.8,1,1,0,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-07,BTC-20261107-004,Ibuprofen 400mg,In-Process,94,Pass,None,3,2,1,0,98.0,98.8,1,1,0,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-08,BTC-20261108-001,Omeprazole 20mg,Incoming,95,Pass,None,4,2,0,0,97.7,98.0,0,0,3,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-08,BTC-20261108-002,Ibuprofen 400mg,In-Process,98,Pass,None,4,2,0,0,97.7,98.0,0,0,3,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-08,BTC-20261108-003,Amoxicillin 500mg,In-Process,99,Pass,Minor,4,2,0,0,97.7,98.0,0,0,3,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-08,BTC-20261108-004,Metformin 1g,Final Release,97,Pass,Minor,4,2,0,0,97.7,98.0,0,0,3,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-08,BTC-20261108-005,Ciprofloxacin 500mg,In-Process,93,Pass,None,4,2,0,0,97.7,98.0,0,0,3,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-08,BTC-20261108-006,Cetirizine 10mg,In-Process,100,Pass,Minor,4,2,0,0,97.7,98.0,0,0,3,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-09,BTC-20261109-001,Omeprazole 20mg,In-Process,89,Cond.Pass,Major,6,1,0,0,97.7,97.7,0,0,6,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-09,BTC-20261109-002,Metformin 1g,Final Release,93,Pass,None,6,1,0,0,97.7,97.7,0,0,6,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-09,BTC-20261109-003,Ciprofloxacin 500mg,In-Process,90,Pass,None,6,1,0,0,97.7,97.7,0,0,6,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-09,BTC-20261109-004,Amoxicillin 500mg,In-Process,94,Pass,None,6,1,0,0,97.7,97.7,0,0,6,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-09,BTC-20261109-005,Ibuprofen 400mg,In-Process,95,Pass,None,6,1,0,0,97.7,97.7,0,0,6,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-10,BTC-20261110-001,Amlodipine 5mg,Final Release,83,Fail,Major,7,4,1,1,97.7,97.7,1,1,4,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-10,BTC-20261110-002,Paracetamol 650mg,Final Release,95,Pass,Minor,7,4,1,1,97.7,97.7,1,1,4,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-10,BTC-20261110-003,Omeprazole 20mg,In-Process,93,Pass,Minor,7,4,1,1,97.7,97.7,1,1,4,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-10,BTC-20261110-004,Metformin 1g,Final Release,93,Pass,None,7,4,1,1,97.7,97.7,1,1,4,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-11,BTC-20261111-001,Paracetamol 650mg,Incoming,98,Pass,None,3,0,0,0,99.1,97.7,0,0,1,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-11,BTC-20261111-002,Amlodipine 5mg,In-Process,95,Pass,None,3,0,0,0,99.1,97.7,0,0,1,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-11,BTC-20261111-003,Metformin 1g,Stability,96,Pass,Minor,3,0,0,0,99.1,97.7,0,0,1,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-11,BTC-20261111-004,Azithromycin 250mg,Stability,93,Pass,Minor,3,0,0,0,99.1,97.7,0,0,1,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-11,BTC-20261111-005,Amoxicillin 500mg,Final Release,97,Pass,Minor,3,0,0,0,99.1,97.7,0,0,1,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-12,BTC-20261112-001,Cetirizine 10mg,Incoming,98,Pass,None,7,2,0,0,98.8,99.1,0,1,6,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-12,BTC-20261112-002,Ibuprofen 400mg,In-Process,99,Pass,Minor,7,2,0,0,98.8,99.1,0,1,6,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-12,BTC-20261112-003,Azithromycin 250mg,Stability,97,Pass,None,7,2,0,0,98.8,99.1,0,1,6,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-12,BTC-20261112-004,Amlodipine 5mg,In-Process,94,Pass,Minor,7,2,0,0,98.8,99.1,0,1,6,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-12,BTC-20261112-005,Metformin 1g,Incoming,99,Pass,None,7,2,0,0,98.8,99.1,0,1,6,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-13,BTC-20261113-001,Cetirizine 10mg,Final Release,87,Cond.Pass,Major,8,3,0,2,99.2,98.8,0,2,4,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-13,BTC-20261113-002,Metformin 1g,In-Process,93,Pass,Minor,8,3,0,2,99.2,98.8,0,2,4,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-13,BTC-20261113-003,Amoxicillin 500mg,Stability,97,Pass,None,8,3,0,2,99.2,98.8,0,2,4,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-13,BTC-20261113-004,Ciprofloxacin 500mg,In-Process,100,Pass,None,8,3,0,2,99.2,98.8,0,2,4,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-13,BTC-20261113-005,Amlodipine 5mg,Stability,93,Pass,None,8,3,0,2,99.2,98.8,0,2,4,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-13,BTC-20261113-006,Paracetamol 650mg,In-Process,98,Pass,None,8,3,0,2,99.2,98.8,0,2,4,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-14,BTC-20261114-001,Metformin 1g,In-Process,100,Pass,Minor,1,1,0,0,99.3,99.2,0,0,0,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-14,BTC-20261114-002,Amoxicillin 500mg,Final Release,97,Pass,None,1,1,0,0,99.3,99.2,0,0,0,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-14,BTC-20261114-003,Ciprofloxacin 500mg,Stability,93,Pass,None,1,1,0,0,99.3,99.2,0,0,0,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-14,BTC-20261114-004,Ibuprofen 400mg,In-Process,96,Pass,Minor,1,1,0,0,99.3,99.2,0,0,0,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-14,BTC-20261114-005,Cetirizine 10mg,In-Process,96,Pass,Minor,1,1,0,0,99.3,99.2,0,0,0,Environmental Monitoring,Quality Control,2026-11-15,Low,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium
2026-11-15,BTC-20261115-001,Paracetamol 650mg,Final Release,80,Cond.Pass,Major,5,2,0,1,99.1,99.3,0,2,2,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low
2026-11-15,BTC-20261115-002,Omeprazole 20mg,In-Process,96,Pass,None,5,2,0,1,99.1,99.3,0,2,2,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low
2026-11-15,BTC-20261115-003,Atorvastatin 20mg,In-Process,98,Pass,None,5,2,0,1,99.1,99.3,0,2,2,Supplier Qualification,Procurement,2026-11-16,Medium,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low
2026-11-16,BTC-20261116-001,Azithromycin 250mg,Final Release,80,Cond.Pass,Major,7,5,1,2,99.4,99.1,1,2,3,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-16,BTC-20261116-002,Ciprofloxacin 500mg,In-Process,92,Cond.Pass,Minor,7,5,1,2,99.4,99.1,1,2,3,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-16,BTC-20261116-003,Cetirizine 10mg,Final Release,98,Pass,None,7,5,1,2,99.4,99.1,1,2,3,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-16,BTC-20261116-004,Amlodipine 5mg,Stability,96,Pass,Minor,7,5,1,2,99.4,99.1,1,2,3,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-16,BTC-20261116-005,Atorvastatin 20mg,In-Process,95,Pass,None,7,5,1,2,99.4,99.1,1,2,3,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-16,BTC-20261116-006,Ibuprofen 400mg,In-Process,95,Pass,Minor,7,5,1,2,99.4,99.1,1,2,3,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-17,BTC-20261117-001,Atorvastatin 20mg,In-Process,82,Cond.Pass,Minor,5,4,1,1,99.0,99.4,1,2,12,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-17,BTC-20261117-002,Amoxicillin 500mg,In-Process,98,Pass,Minor,5,4,1,1,99.0,99.4,1,2,12,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-17,BTC-20261117-003,Azithromycin 250mg,In-Process,91,Pass,Minor,5,4,1,1,99.0,99.4,1,2,12,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-18,BTC-20261118-001,Cetirizine 10mg,In-Process,100,Pass,None,0,1,0,1,99.6,99.5,0,1,7,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-18,BTC-20261118-002,Ciprofloxacin 500mg,Stability,96,Pass,None,0,1,0,1,99.6,99.5,0,1,7,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-18,BTC-20261118-003,Paracetamol 650mg,In-Process,99,Pass,None,0,1,0,1,99.6,99.5,0,1,7,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-18,BTC-20261118-004,Omeprazole 20mg,Final Release,98,Pass,Minor,0,1,0,1,99.6,99.5,0,1,7,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-18,BTC-20261118-005,Atorvastatin 20mg,Final Release,93,Pass,Minor,0,1,0,1,99.6,99.5,0,1,7,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-18,BTC-20261118-006,Amlodipine 5mg,Final Release,100,Pass,None,0,1,0,1,99.6,99.5,0,1,7,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-19,BTC-20261119-001,Azithromycin 250mg,Final Release,84,Cond.Pass,Minor,12,9,2,5,97.9,99.6,2,5,17,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-19,BTC-20261119-002,Cetirizine 10mg,In-Process,94,Pass,None,12,9,2,5,97.9,99.6,2,5,17,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-19,BTC-20261119-003,Paracetamol 650mg,In-Process,96,Pass,None,12,9,2,5,97.9,99.6,2,5,17,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-19,BTC-20261119-004,Omeprazole 20mg,Stability,85,Cond.Pass,Major,12,9,2,5,97.9,99.6,2,5,17,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-19,BTC-20261119-005,Metformin 1g,Stability,93,Pass,None,12,9,2,5,97.9,99.6,2,5,17,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-19,BTC-20261119-006,Amlodipine 5mg,In-Process,93,Pass,Minor,12,9,2,5,97.9,99.6,2,5,17,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-19,BTC-20261119-007,Amoxicillin 500mg,Stability,94,Pass,None,12,9,2,5,97.9,99.6,2,5,17,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-20,BTC-20261120-001,Ibuprofen 400mg,Incoming,94,Pass,None,3,2,0,0,99.6,99.8,0,0,3,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-20,BTC-20261120-002,Metformin 1g,In-Process,93,Pass,None,3,2,0,0,99.6,99.8,0,0,3,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-20,BTC-20261120-003,Amoxicillin 500mg,In-Process,98,Pass,Minor,3,2,0,0,99.6,99.8,0,0,3,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-20,BTC-20261120-004,Omeprazole 20mg,In-Process,95,Pass,Minor,3,2,0,0,99.6,99.8,0,0,3,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-20,BTC-20261120-005,Ciprofloxacin 500mg,In-Process,96,Pass,None,3,2,0,0,99.6,99.8,0,0,3,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-20,BTC-20261120-006,Cetirizine 10mg,Incoming,98,Pass,None,3,2,0,0,99.6,99.8,0,0,3,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-21,BTC-20261121-001,Ciprofloxacin 500mg,Incoming,74,Fail,Major,3,3,0,2,100,99.6,0,2,2,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-21,BTC-20261121-002,Atorvastatin 20mg,Final Release,88,Pass,Minor,3,3,0,2,100,99.6,0,2,2,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-21,BTC-20261121-003,Paracetamol 650mg,In-Process,97,Pass,None,3,3,0,2,100,99.6,0,2,2,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-22,BTC-20261122-001,Cetirizine 10mg,Incoming,99,Pass,None,4,2,0,0,100,100,0,0,2,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-22,BTC-20261122-002,Metformin 1g,In-Process,96,Pass,None,4,2,0,0,100,100,0,0,2,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-22,BTC-20261122-003,Omeprazole 20mg,Final Release,95,Pass,Minor,4,2,0,0,100,100,0,0,2,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-22,BTC-20261122-004,Paracetamol 650mg,In-Process,97,Pass,None,4,2,0,0,100,100,0,0,2,Process Validation Audit,Production,2026-11-23,Medium,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High
2026-11-23,BTC-20261123-001,Amoxicillin 500mg,Stability,97,Pass,Minor,3,0,0,0,99.7,100,0,1,2,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-23,BTC-20261123-002,Omeprazole 20mg,In-Process,96,Pass,None,3,0,0,0,99.7,100,0,1,2,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-23,BTC-20261123-003,Metformin 1g,In-Process,98,Pass,None,3,0,0,0,99.7,100,0,1,2,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-23,BTC-20261123-004,Amlodipine 5mg,In-Process,97,Pass,None,3,0,0,0,99.7,100,0,1,2,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-23,BTC-20261123-005,Atorvastatin 20mg,Incoming,99,Pass,None,3,0,0,0,99.7,100,0,1,2,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-23,BTC-20261123-006,Ciprofloxacin 500mg,In-Process,96,Pass,None,3,0,0,0,99.7,100,0,1,2,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-24,BTC-20261124-001,Cetirizine 10mg,Stability,99,Pass,Minor,7,3,0,1,99.1,99.7,0,1,1,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-24,BTC-20261124-002,Azithromycin 250mg,In-Process,100,Pass,Minor,7,3,0,1,99.1,99.7,0,1,1,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
2026-11-24,BTC-20261124-003,Paracetamol 650mg,In-Process,97,Pass,None,7,3,0,1,99.1,99.7,0,1,1,Environmental Monitoring,Quality Control,2026-12-03,Low,Internal GMP Audit,Manufacturing,2026-12-04,High,Equipment Qualification,Engineering,2026-12-04,Medium
